CD_EQUI,CD_LOCAL,CD_TEMA,DS_TEMA,CD_TP_EQUIPAMENTO,DS_TP_EQUIPAMENTO,CD_SUBTIPO_EQUIPAMENTO,DS_SUBTIPO_EQUIPAMENTO,CD_DEP_ADMINISTRATIVA,DS_DEP_ADMINISTRATIVA,NM_EQUI,NM_ABREV_EQUI,CD_FONTE,FONTE_FONTE,CD_RUA,NM_RUA,CD_RUANAOOFICIAL,NM_RUANAOOFICIAL,NUMERO_EQUI,COMPLEMENTO_EQUI,CD_BAIRRO,NM_BAIRRO,QUADRICULA_BQ,CD_REGIONAL,NM_REGIONAL,LAT_SIRGAS,LON_SIRGAS,FUNCIONAMENTO_MANHA_EQUI,FUNCIONAMENTO_TARDE_EQUI,FUNCIONAMENTO_NOITE_EQUI,FUNCIONAMENTO_24HRS_EQUI,TELEFONE_EQUI,RAMAL_EQUI,EMAIL_EQUI,SITE_EQUI,FAX_EQUI
5.469,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PORT?O,"II, Port?o",125,Secretaria Municipal de Defesa Social,W109A,R. ORLANDO PADILHA DOS SANTOS,,,03,Praca Tito Schier.,27,Port?o,P10,7,Port?o,-25,-49,0,0,0,0,33465988,,,,
5.468,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PRACA RUI BARBOSA,"I, Praca Rui Barbosa",125,Secretaria Municipal de Defesa Social,C995,PC. RUI BARBOSA,,,102,Na praca.,1,Centro,K12,1,Matriz,-25,-49,0,0,0,0,33322232,,,,
5.477,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,JARDIM BOTANICO,Jardim Botanico,125,Secretaria Municipal de Defesa Social,S050F,AV. PREF. LOTHARIO MEISSNER,,,100,No Jardim Botanico. Transversal a Rua Engenheiro Ostoja Roguski.,7,Jardim Botanico,L15,1,Matriz,-25,-49,0,0,0,0,32182611,,,,
5.472,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PARQUE BARIGUI,"IV, Parque Barigui",125,Secretaria Municipal de Defesa Social,N801,AV. CANDIDO HARTMANN,,,2500,Parque Barigui,47,Cascatinha,H8,5,Santa Felicidade,-25,-49,0,0,0,0,33347024,,,,
5.474,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PARQUE PASSAUNA,"VI, Parque Passauna",125,Secretaria Municipal de Defesa Social,W797,R. ANGELO MARQUETO,,,2528,No Pq Passauna.,68,Augusta,N3,11,CIC,-25,-49,0,0,0,0,32858276,,,,
5.475,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PARQUE NAUTICO,"VI, Parque Nautico",125,Secretaria Municipal de Defesa Social,S026,AV. MAL. FLORIANO PEIXOTO,,,0,No Parque Nautico,56,Boqueir?o,,2,Boqueir?o,-26,-49,0,0,0,0,33444932,,,,
5.476,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,ZOOLOGICO,"VIII, Zoologico",125,Secretaria Municipal de Defesa Social,S685,R. JO?O MIQUELETTO,,,0,No Zoologico.,64,Alto Boqueir?o,W15,2,Boqueir?o,-26,-49,0,0,0,0,33784650,,,,
5.480,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PARQUE TINGUI,"XII, Parque Tingui",125,Secretaria Municipal de Defesa Social,N441,AV. FREDOLIN WOLF,,,1805,Transversal a Rua Melchiades Silveira do Valle.,48,S?o Jo?o,,5,Santa Felicidade,-25,-49,0,0,0,0,32354367,,,,
5.481,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PARQUE FAZENDINHA,"XIII, Parque Fazendinha",125,Secretaria Municipal de Defesa Social,W601,R. CARLOS KLEMTZ,,,523,No Bosque Fazendinha.,42,Fazendinha,O6,7,Port?o,-25,-49,0,0,0,0,33473137,,,,
5.482,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PARQUE TANGUA,"XIV, Parque Tangua",125,Secretaria Municipal de Defesa Social,N343B,R. OSWALDO MACIEL,,,0,"Transversal a Rua Lory Lunardon, ao lado do Parque Tangua.",49,Tabo?o,E11,4,Boa Vista,-25,-49,0,0,0,0,33137108,,,,
5.484,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PARQUE LAGO AZUL,"XVI, Pq. Lago Azul",125,Secretaria Municipal de Defesa Social,S379,R. COLOMBA MERLIN,,,721,Parque Lago Azul,72,Ganchinho,Z13,10,Bairro Novo,-26,-49,0,0,0,0,(41) 3298-2277,,,www.curitiba.pr.gov.br,
5.485,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,AV WENCESLAU BRAZ,"XVII, Av. Wenceslau Braz",125,Secretaria Municipal de Defesa Social,S227,AV. PRES. WENCESLAU BRAZ,,,1559,"Esquina com Alexandre Salata,1463.",40,Lindoia,O13,8,Pinheirinho,-25,-49,0,0,0,0,,,,,
5.486,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PARQUE BACACHERI,"XVIII, Parque Bacacheri",125,Secretaria Municipal de Defesa Social,E127,R. FRANZ JOSEF HOCH,,,94,No Parque Bacacheri.,35,Bacacheri,F16,4,Boa Vista,-25,-49,0,0,0,0,,,,,
5.487,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,AV BRASILIA,"XIX, Av. Brasilia",125,Secretaria Municipal de Defesa Social,S150,AV. BRASILIA,,,5931,"PC LUIZ F MAINARDES \""PASSARINHO\""",41,Novo Mundo,P10,8,Pinheirinho,-25,-49,0,0,0,0,,,,,
5.488,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,VILA TECNOLOGICA,"XX, Vila Tecnologica",125,Secretaria Municipal de Defesa Social,S471,R. LUPIONOPOLIS,,,750,"Vila Tecnologica, casa 7",65,Sitio Cercado,W12,10,Bairro Novo,-26,-49,0,0,0,0,(41) 3298-6801,,,www.curitiba.pr.gov.br,
5.489,,21,SEGURANCA,113,Modulo da Guarda Municipal,1,Posto de Atendimento,3,Publico Municipal,PRACA PLINIO TOURINHO,"XXIII, Praca Plinio Tourinho",125,Secretaria Municipal de Defesa Social,S007,R. ENGS. REBOUCAS,,,845,Na Praca Plinio Tourinho.,7,Jardim Botanico,K15,1,Matriz,-25,-49,0,0,0,0,,,,,
5.491,,18,RELIGI?O,28,Igreja,10,Evangelica de Confiss?o Luterana no Brasil,11,Particular,BOM PASTOR,Bom Pastor,191,,S203,R. PARA,,,699,,9,Agua Verde,N11,7,Port?o,-25,-49,0,0,0,0,(41) 3329-7181,,atendimento@comunidadebompastor.org.br,www.comunidadebompastor.org.br,
5.493,,18,RELIGI?O,28,Igreja,10,Evangelica de Confiss?o Luterana no Brasil,11,Particular,REDENTOR,Redentor,191,,N012,R. TRAJANO REIS,,,199,,2,S?o Francisco,J12,1,Matriz,-25,-49,0,0,0,0,(41) 3223-4745,,contato@comunidadedoredentor.com.br,www.comunidadedoredentor.com.br,
5.495,,18,RELIGI?O,28,Igreja,10,Evangelica de Confiss?o Luterana no Brasil,11,Particular,IGREJA DO CRISTO,Igreja do Cristo,191,,N023,R. INACIO LUSTOSA,,,309,,2,S?o Francisco,J12,1,Matriz,-25,-49,0,0,0,0,(41) 3223-8696,,,,
5.496,,18,RELIGI?O,28,Igreja,10,Evangelica de Confiss?o Luterana no Brasil,11,Particular,CRUZ,Cruz,191,,S602H,R. SONIA MARIA,,,190,,38,Hauer,O14,2,Boqueir?o,-25,-49,0,0,0,0,(41) 3095-4701 / 3095-4728,,luteranadacruz@gmail.com,,
5.499,,18,RELIGI?O,28,Igreja,10,Evangelica de Confiss?o Luterana no Brasil,11,Particular,ASCENC?O,Ascenc?o,191,,N423E,R. MOISES SAIF,,,75,,32,Pilarzinho,F10,4,Boa Vista,-25,-49,0,0,0,0,(41) 3338-1125,,paroquianorte@hotmail.com,,
5.500,,18,RELIGI?O,28,Igreja,10,Evangelica de Confiss?o Luterana no Brasil,11,Particular,SANTA FELICIDADE,Santa Felicidade,191,,N653,R. LUIZ BOZA,,,370,,61,Butiatuvinha,F5,5,Santa Felicidade,-25,-49,0,0,0,0,(41) 3338-1125,,paroquianorte@hotmail.com,,
5.501,,18,RELIGI?O,28,Igreja,10,Evangelica de Confiss?o Luterana no Brasil,11,Particular,MELANCHTON,Melanchton,191,,S619G,R. FRANCISCO LOURENCO JOHNSCHER,,,1071,,56,Boqueir?o,T16,2,Boqueir?o,-26,-49,0,0,0,0,(41) 3286-3055,,parsulctba@yahoo.com.br,,
5.503,,18,RELIGI?O,28,Igreja,11,Ortodoxa Antioquina,11,Particular,S?O JOSE,S?o Jose,192,,C003,R. BRIG. FRANCO,,,375,,12,Merces,J11,1,Matriz,-25,-49,0,0,0,0,(41) 3336-4036,,secretaria@igrejaortodoxasaojose.net,www.catedralortodoxa.com.br,
5.504,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,HOMICIDIOS,DH,121,Secretaria Estadual de Seguranca Publica,C250,AV. SETE DE SETEMBRO,,,2077,,7,Jardim Botanico,K14,1,Matriz,-25,-49,0,0,0,1,(41) 3360-1400,,,www.policiacivil.pr.gov.br,(41) 3360-1400
5.507,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,FURTOS E ROUBOS,DFR,121,Secretaria Estadual de Seguranca Publica,C200,AV. PRES. AFFONSO CAMARGO,,,2239,,6,Cristo Rei,K16,1,Matriz,-25,-49,0,0,0,1,(41) 3218-6100,,dfr@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3218-6100
5.505,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,ANTI-TOXICOS,DATOX,121,Secretaria Estadual de Seguranca Publica,W022E,R. BISPO D. JOSE,,,2006,,10,Batel,L10,1,Matriz,-25,-49,0,0,0,1,(41) 3342-6713,,datox@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3342-3713
5.506,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,FURTOS E ROUBOS DE VEICULOS,DFRV,121,Secretaria Estadual de Seguranca Publica,W038F,R. TAMOIOS,,,1250,,27,Port?o,N10,7,Port?o,-25,-49,0,0,0,1,(41) 3314-6400,,dfrv@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3314-6425
5.508,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,GERAL,DG,121,Secretaria Estadual de Seguranca Publica,C008,R. JOSE LOUREIRO,,,540,,1,Centro,J13,1,Matriz,-25,-49,0,0,0,1,(41) 3883-8370,,dg@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3883-8370
5.514,,21,SEGURANCA,83,Policia Civil do Parana,5,Outras Unidades,2,Publico Estadual,SUBDIVIS?O DE TRANSPORTE E MANUTENC?O,STM,121,Secretaria Estadual de Seguranca Publica,S619,R. ISAIAS REGIS DE MIRANDA,,,939,,38,Hauer,O14,2,Boqueir?o,-25,-49,0,0,0,0,3371-3450,,stmhauer@pc.pr.gov.br,,
5.517,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,"EXPLOSIVOS, ARMAS E MUNIC?ES",DEAM,121,Secretaria Estadual de Seguranca Publica,C011H,R. DES. ERMELINO DE LE?O,,,513,,2,S?o Francisco,J12,1,Matriz,-25,-49,0,0,0,1,(41) 3883-7131,,dpcdeam@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3883-7131
5.518,,21,SEGURANCA,83,Policia Civil do Parana,5,Outras Unidades,2,Publico Estadual,SERVICO DE INVESTIGAC?O DE CRIANCAS DESAPARECIDAS,SICRIDE,121,Secretaria Estadual de Seguranca Publica,C008,R. JOSE LOUREIRO,,,376,,1,Centro,K12,1,Matriz,-25,-49,0,0,0,0,3270-3370,,nucria@pc.pr.gov.br,,
5.519,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,ESTELIONATO,DE,121,Secretaria Estadual de Seguranca Publica,E514,R. PROFA. ANTONIA REGINATO VIANNA,,,1177,,20,Cap?o da Imbuia,K19,3,Cajuru,-25,-49,0,0,0,1,(41) 3261-6600,,dedc@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3365-9278
5.520,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,CRIMES CONTRA A ECONOMIA E PROTEC?O AO CONSUMIDOR,DELCON,121,Secretaria Estadual de Seguranca Publica,C011H,R. DES. ERMELINO DE LE?O,,,513,,2,S?o Francisco,J12,1,Matriz,-25,-49,0,0,0,1,(41) 3883-7100,,delcon@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3883-7109
5.521,,21,SEGURANCA,83,Policia Civil do Parana,3,Unidade Especializada,2,Publico Estadual,TATICO INTEGRADO DE GRUPOS DE REPRESS?O ESPECIAIS,TIGRE,121,Secretaria Estadual de Seguranca Publica,W040F,R. TABAJARAS,,,1158,,27,Port?o,,7,Port?o,-25,-49,0,0,0,0,3270-1950,,tigre@pc.pr.gov.br,,
5.522,,21,SEGURANCA,83,Policia Civil do Parana,3,Unidade Especializada,2,Publico Estadual,CENTRO DE OPERAC?ES POLICIAIS ESPECIAIS,COPE,121,Secretaria Estadual de Seguranca Publica,S605,R. CONDE DE S?O JO?O DAS DUAS BARRAS,,,1274,,56,Boqueir?o,,2,Boqueir?o,-25,-49,0,0,0,0,3217-2900,,cope@pc.pr.gov.br,,
5.525,,21,SEGURANCA,83,Policia Civil do Parana,3,Unidade Especializada,2,Publico Estadual,POLICIA INTERESTADUAL,POLINTER,121,Secretaria Estadual de Seguranca Publica,S028,R. SANTO ANTONIO,,,231,,8,Reboucas,L13,1,Matriz,-25,-49,0,0,0,0,3213-2752,,polinter@pc.pr.gov.br,,
5.528,,21,SEGURANCA,134,Policia Cientifica,2,Instituto Medico Legal,2,Publico Estadual,INSTITUTO MEDICO LEGAL,IML,121,Secretaria Estadual de Seguranca Publica,C002,AV. VISC. DE GUARAPUAVA,,,2652,,1,Centro,J13,1,Matriz,-25,-49,0,0,0,0,(41) 3321-8100,,imlparana@iml.pr.gov.br,www.iml.pr.gov.br,
5.529,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,VIGILANCIA E CAPTURAS,DVC,121,Secretaria Estadual de Seguranca Publica,C021,R. BR. DO RIO BRANCO,,,399,,1,Centro,K13,1,Matriz,-25,-49,0,0,0,1,(41) 3815-3004,,dvc@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3815-3004
5.530,,21,SEGURANCA,83,Policia Civil do Parana,3,Unidade Especializada,2,Publico Estadual,JUIZADO ESPECIAL CRIMINAL,JEC,121,Secretaria Estadual de Seguranca Publica,S005,AV. PRES. GETULIO VARGAS,,,2826,,9,Agua Verde,L11,7,Port?o,-25,-49,0,0,0,0,3362-3488,,jec@pc.pr.gov.br,,
5.531,,21,SEGURANCA,83,Policia Civil do Parana,3,Unidade Especializada,2,Publico Estadual,NUCLEO DE COMBATE AOS CIBER CRIMES,NUCIBER,121,Secretaria Estadual de Seguranca Publica,C008,R. JOSE LOUREIRO,,,376,,1,Centro,K12,1,Matriz,-25,-49,0,0,0,0,3321-1900,,cibercrimes@pc.pr.gov.br,,
5.532,,21,SEGURANCA,83,Policia Civil do Parana,3,Unidade Especializada,2,Publico Estadual,NUCLEO DE PROTEC?O A CRIANCA E AO ADOLESCENTE VITIMAS DE CRIMES,NUCRIA,121,Secretaria Estadual de Seguranca Publica,W020,R. HERMES FONTES,,,315,,10,Batel,K11,1,Matriz,-25,-49,0,0,0,0,3270-3370,,nucria@pc.pr.gov.br,,
5.533,,21,SEGURANCA,83,Policia Civil do Parana,3,Unidade Especializada,2,Publico Estadual,NUCLEO DE REPRESS?O AOS CRIMES CONTRA A SAUDE,NUCRISA,121,Secretaria Estadual de Seguranca Publica,C008,R. JOSE LOUREIRO,,,540,,1,Centro,J13,1,Matriz,-25,-49,0,0,0,0,3883-8320,,nucrisa@pc.pr.gov.br,,
5.534,,21,SEGURANCA,83,Policia Civil do Parana,3,Unidade Especializada,2,Publico Estadual,NUCLEO DE REPREENS?O A CRIMES ECONOMICOS,NURCE,121,Secretaria Estadual de Seguranca Publica,C008,R. JOSE LOUREIRO,,,376,,1,Centro,J13,1,Matriz,-25,-49,0,0,0,0,3321-1960,,nurce@pc.pr.gov.br,,
5.535,,21,SEGURANCA,83,Policia Civil do Parana,3,Unidade Especializada,2,Publico Estadual,CENTRO DE TRIAGEM,CT,121,Secretaria Estadual de Seguranca Publica,C021,R. BR. DO RIO BRANCO,,,399,,1,Centro,J13,1,Matriz,-25,-49,0,0,0,0,3815-3000,,ct@pc.pr.gov.br,,
5.536,,21,SEGURANCA,83,Policia Civil do Parana,4,Instituto de Identificac?o,2,Publico Estadual,INSTITUTO DE IDENTIFICAC?O,II,121,Secretaria Estadual de Seguranca Publica,C008,R. JOSE LOUREIRO,,,540,,1,Centro,K12,1,Matriz,-25,-49,0,0,0,0,3883-8150,,iipr@pr.gov.br,www.institutodeidentificacao.pr.gov.br,
5.537,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,1? DISTRITO POLICIAL,1? DP,121,Secretaria Estadual de Seguranca Publica,C004,R. ANDRE DE BARROS,,,671,,1,Centro,K12,1,Matriz,-25,-49,0,0,0,1,(41) 3326-3400,,1distritocapital@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3326-3400
5.539,,21,SEGURANCA,83,Policia Civil do Parana,2,Delegacia,2,Publico Estadual,3? DISTRITO POLICIAL,3? DP,121,Secretaria Estadual de Seguranca Publica,N027A,R. SOLIM?ES,,,1640,,31,Vista Alegre,I10,5,Santa Felicidade,-25,-49,0,0,0,1,(41) 3561-1100,,3distritocapital@pc.pr.gov.br,www.policiacivil.pr.gov.br,(41) 3561-1100
5.348,,4,PATRIMONIO HISTORICO EDIFICADO,27,Unidade de Interesse de Preservac?o,2,Arquitetura Ecletica,11,Particular,"AV. PREF. ERASTO GAERTNER, 1701",581,133,Instituto de Pesquisa e Planejamento Urbano de Curitiba,E116,AV. PREF. ERASTO GAERTNER,,,1701,,35,Bacacheri,F16,4,Boa Vista,-25,-49,0,0,0,0,,,,,
5.349,,4,PATRIMONIO HISTORICO EDIFICADO,27,Unidade de Interesse de Preservac?o,2,Arquitetura Ecletica,11,Particular,"R. CELESTE SANTI, 44",586,133,Instituto de Pesquisa e Planejamento Urbano de Curitiba,N049B,R. CELESTE SANTI,,,44,,14,Ahu,G13,1,Matriz,-25,-49,0,0,0,0,,,,,
5.350,,4,PATRIMONIO HISTORICO EDIFICADO,27,Unidade de Interesse de Preservac?o,2,Arquitetura Ecletica,11,Particular,"R. FLAVIO DALLEGRAVE, 7777",579,133,Instituto de Pesquisa e Planejamento Urbano de Curitiba,C023P,R. FLAVIO DALLEGRAVE,,,7777,,33,S?o Lourenco,D13,4,Boa Vista,-25,-49,0,0,0,0,,,,,
5.351,,4,PATRIMONIO HISTORICO EDIFICADO,27,Unidade de Interesse de Preservac?o,2,Arquitetura Ecletica,11,Particular,"R. THEODORO MAKIOLKA, 638",585,133,Instituto de Pesquisa e Planejamento Urbano de Curitiba,N157,R. THEODORO MAKIOLKA,,,638,,53,Santa Candida,D17,4,Boa Vista,-25,-49,0,0,0,0,,,,,
10.135,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,BOM PRECO - FAZENDINHA,Bom Preco - Fazendinha,128,Associac?o Paranaense de Supermercados,W630,R. ARNALDO THA,,,670,,42,Fazendinha,P6,7,Port?o,-25,-49,1,1,1,0,(41) 3239-5067,,,,
553,,8,CULTURA,15,Biblioteca,10,Farol do Saber em Escola,3,Publico Municipal,ROCHA POMBO,Rocha Pombo,120,Secretaria Municipal da Educac?o,W109,R. ITACOLOMI,,,700,Junto a Escola Municipal Papa Jo?o XXIII,27,Port?o,P10,7,Port?o,-25,-49,1,1,0,0,(41) 3347-1994,,fsrpombo@sme.curitiba.pr.gov.br,,
10.256,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,VILA S?O PAULO,Vila S?o Paulo,115,Fundac?o de Ac?o Social,S701X,R. CANAL BELEM - MARGINAL LESTE,,,6953,,37,Uberaba,Q16,3,Cajuru,-25,-49,0,0,0,0,3328-2045,,aldenir_bombeiro@hotmail.com,,
5.220,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,CONDOR - SITIO CERCADO,Condor - Sitio Cercado,128,Associac?o Paranaense de Supermercados,S433,R. IZAAC FERREIRA DA CRUZ,,,3868,,65,Sitio Cercado,V13,10,Bairro Novo,-26,-49,0,0,0,0,(41) 3888-2213,,gerencia-loja13@condor.com.br,www.condor.com.br,
10.257,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,NOSSA SENHORA APARECIDA,Nossa Senhora Aparecida,115,Fundac?o de Ac?o Social,,,,,73,,75,Cidade Industrial de Curitiba,,11,CIC,,,0,0,0,0,3239-4537,,,,
10.268,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,TRABALHO COM HONESTIDADE,Trabalho com Honestidade,115,Fundac?o de Ac?o Social,S895I,R. FELICIANO TOMELIN,,,75,,37,Uberaba,,3,Cajuru,-25,-49,0,0,0,0,9653-5926,,margemdireita_277@hotmail.com,,
10.277,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,COMUNIDADE S?O JOSE/GANCHINHO,Comunidade S?o Jose/Ganchinho,115,Fundac?o de Ac?o Social,S489,R. ANTONIO CHUEDA,,,01,,73,Umbara,,10,Bairro Novo,,,0,0,0,0,3349-8840,,,,
5.363,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,CASA FIESTA - AVENIDA IGUACU,Casa Fiesta - Av. Iguacu,128,Associac?o Paranaense de Supermercados,S003,AV. IGUACU,,,3534,,29,Seminario,L10,7,Port?o,-25,-49,1,1,1,0,(41) 3243-5063,,,www.casafiesta.com.br,
5.366,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,COMPANIA DO ALIMENTO - FAZENDINHA,Compania do Alimento - Fazendinha,128,Associac?o Paranaense de Supermercados,W101,R. JO?O BETTEGA,,,1886,,42,Fazendinha,O8,7,Port?o,-25,-49,1,1,1,0,(41) 3072-0112,,contato@companiadoalimento.com.br,www.companiadoalimento.com.br,
10.278,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,JARDIM ICARAI,Jardim Icarai,115,Fundac?o de Ac?o Social,,,,,,,,,,,,,,0,0,0,0,3364-3949,,,,
5.374,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,DU`LEO,Du`Leo,128,Associac?o Paranaense de Supermercados,E145K,R. LIVIO PETTERLE,,,196,,55,Atuba,E18,4,Boa Vista,-25,-49,1,1,1,0,(41) 3257-1199,,aurimarw@superig.com.br,,(41) 3257- 1199
10.292,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,CAMPO ALTO ASA BRANCA,Campo Alto Asa Branca,115,Fundac?o de Ac?o Social,E289O,R. VALENTIM ANTONIO RIBEIRO,,,06,,55,Atuba,,4,Boa Vista,,,0,0,0,0,3356-4159,,,,
10.298,,6,ASSISTENCIA SOCIAL,111,Clube de M?es,1,Unidade Social Basica,11,Particular,SANTA EFIGENIA,SANTA EFIGENIA,115,Fundac?o de Ac?o Social,N229,R. PROF. GUILHERME BUTLER,,,700,,52,Barreirinha,,4,Boa Vista,,,0,0,0,0,3256-6846,,,,
10.304,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,VILA TINGUI,Vila Tingui,115,Fundac?o de Ac?o Social,E112F,R. JOSE GILDO BELESKI,,,81,Entre as Ruas Jo?o Batista Trentin e Guilherme Ihlenfeldt.,35,Bacacheri,,4,Boa Vista,-25,-49,0,0,0,0,8847-2611,,,,
10.305,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,VILA S?O JO?O,Vila S?o Jo?o,115,Fundac?o de Ac?o Social,E244G,R. HILARIO MORO,,,422,Transversal a Rua Saul Piccoli.,55,Atuba,,4,Boa Vista,-25,-49,0,0,0,0,3356-5488,,orlandoamarante@hotmail.com,,
10.306,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,UNIDOS DO TINGUI,Unidos do Tingui,115,Fundac?o de Ac?o Social,E106G,R. GHAZE SALEH,,,268,,54,Tingui,,4,Boa Vista,-25,-49,0,0,0,0,3256-6809,,,,
3.794,,20,SAUDE,31,Unidade de Saude,5,Unidade Basica de Saude,3,Publico Municipal,SOLITUDE,Solitude,122,Secretaria Municipal da Saude,S959J,R. ISAIAS FERREIRA DA SILVA,,,150,,21,Cajuru,O20,3,Cajuru,-25,-49,1,1,0,0,(41) 3361-2512,,sms@sms.curitiba.pr.gov.br,www.saude.curitiba.pr.gov.br,
10.308,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,JARDIM PRIMAVERA,Jardim Primavera,115,Fundac?o de Ac?o Social,N439,R. DOMINGOS ANTONIO MORO,,,956,,32,Pilarzinho,,4,Boa Vista,-25,-49,0,0,0,0,3338-4328,,amjap2009@hotmail.com,,
3.798,,20,SAUDE,31,Unidade de Saude,5,Unidade Basica de Saude,3,Publico Municipal,VISITAC?O,Visitac?o,122,Secretaria Municipal da Saude,S646,R. DR. BLEY ZORNIG,,,3136,,56,Boqueir?o,T15,2,Boqueir?o,-26,-49,1,1,0,0,(41) 3286-1644,,sms@sms.curitiba.pr.gov.br,www.saude.curitiba.pr.gov.br,
10.310,,6,ASSISTENCIA SOCIAL,111,Clube de M?es,1,Unidade Social Basica,11,Particular,23 DE AGOSTO,23 DE AGOSTO,115,Fundac?o de Ac?o Social,,,,,143,,72,Ganchinho,,10,Bairro Novo,,,0,0,0,0,3289-2247,,,,
10.317,,6,ASSISTENCIA SOCIAL,111,Clube de M?es,1,Unidade Social Basica,11,Particular,AMIGOS DO BAIRRO NOVO,AMIGOS DO BAIRRO NOVO,115,Fundac?o de Ac?o Social,S472K,TRAV. SELVINO CARAMORI,,,08,,65,Sitio Cercado,,10,Bairro Novo,-26,-49,0,0,0,0,3564-0004,,,,
10.333,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,SANTO INACIO DE LOYOLA,Santo Inacio de Loyola,115,Fundac?o de Ac?o Social,S650A,R. JOAQUIM DE FREITAS,,,356,,56,Boqueir?o,,2,Boqueir?o,-26,-49,0,0,0,0,3039-4702,,alberto.fermin31@gmail.com,,
10.334,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,INOVAR DO BOQUEIR?O,Inovar do Boqueir?o,115,Fundac?o de Ac?o Social,S643F,R. SARG. ANTONIO PUTRIQUE,,,106,,56,Boqueir?o,,2,Boqueir?o,,,0,0,0,0,3376-0260,,,,
